ID,Age,Experience,Income,ZIP Code,Family,h1,h2,h3,h4
4458,55,29,81,92843,3,10185,22860,39939,40147
4459,48,22,90,94590,2,13825,23773,19543,24227
4460,32,8,115,90064,1,12559,18574,25380,10250
4461,47,22,78,92093,1,11576,16910,32759,43128
4462,46,21,30,94301,4,10363,15904,25062,12899
4463,33,7,39,95630,4,10035,22726,26110,16217
4464,39,13,69,94123,3,13996,21219,38246,31149
4465,60,35,29,93943,3,13091,13979,29294,28223
4466,39,15,54,94108,4,13594,16541,24169,59550
4467,34,10,60,90071,3,14260,23596,26465,74489
4468,55,30,99,91768,1,13502,20173,43790,31072
4469,67,42,51,94117,3,10740,13394,25976,22825
4470,40,14,53,94025,3,13280,23641,16012,18129
4471,44,20,111,91911,2,11052,13314,37472,21190
4472,56,30,79,94588,3,14836,23755,19305,46305
4473,50,25,90,95616,1,11467,14381,41072,45192
4474,31,5,18,92115,2,13815,22799,35072,5546
4475,66,41,73,95817,3,13320,19129,36272,17483
4476,43,18,59,95039,3,10618,22135,42449,44811
4477,58,32,40,95833,2,11726,13860,36010,12245
4478,33,9,41,92028,1,13612,23181,26810,33954
4479,33,9,53,91380,1,14586,14912,21468,47748
4480,32,8,128,93117,2,13182,19950,20349,4615
4481,55,30,145,92037,2,10373,13850,40052,17371
4482,25,-2,35,95045,4,13632,12570,16955,55897
4483,40,14,28,90404,2,10728,24133,42815,37823
4484,54,28,155,90095,1,14079,22924,39726,5025
4485,36,11,195,95747,2,11506,24225,22526,5185
4486,35,9,50,92182,4,14705,12776,37583,23303
4487,44,19,48,92735,3,13502,14983,35546,18371
4488,38,14,81,94583,1,14235,21821,44863,3469
4489,30,4,50,91030,1,14676,24224,22491,12092
4490,39,13,21,95518,3,10432,24005,29587,63508
4491,35,9,142,90250,2,12304,22544,17252,18376
4492,41,16,64,91604,4,10643,24566,40438,74455
4493,56,26,91,94939,1,10104,13048,32939,37608
4494,52,28,74,96064,1,13076,20935,21987,45432
4495,29,4,182,95354,1,13192,18027,28764,57821
4496,38,14,82,95616,4,13980,18657,19517,11559
4497,51,25,45,95616,4,12539,23808,16489,71419
4498,45,21,85,95136,2,12393,17375,37246,53538
4499,51,26,133,90291,1,14860,13428,19994,35129
4500,53,26,22,91304,1,14481,13651,33197,23514
4501,50,26,24,94305,4,14172,20910,15981,24944
4502,59,33,38,94132,3,12063,13110,43590,51083
4503,57,32,80,92647,2,10396,16471,42012,11657
4504,45,21,33,92374,3,10990,17452,25620,46197
4505,27,1,41,93023,4,14594,23845,32420,73825
4506,40,15,90,94063,4,14965,13399,38086,42533
4507,39,13,89,92037,1,10920,22927,17779,47253
4508,26,1,8,94550,2,10097,15451,32743,38966
4509,27,2,85,94117,1,14121,12536,29914,4208
4510,55,30,53,94550,3,12300,18444,30456,27847
4511,64,39,20,93109,3,12834,13852,38046,50193
4512,41,17,9,91911,1,13910,23165,43459,63420
4513,46,22,25,95747,4,10936,21203,27539,53516
4514,43,19,114,92325,1,12272,17152,44842,26089
4515,24,-3,41,91768,4,14311,13915,16759,11748
4516,29,3,49,94305,4,11083,20995,26779,5639
4517,58,32,12,95929,4,12418,18791,19906,2986
4518,45,18,50,91902,3,11771,24059,25969,10036
4519,53,28,30,94609,4,13813,13796,20165,7573
4520,45,21,32,92399,4,11436,16486,31487,4096
4521,32,7,41,94706,4,11684,17228,21770,27248
4522,56,31,25,95123,3,14332,20401,25333,57170
4523,31,5,29,90630,1,13886,14728,38306,2670
4524,29,4,50,94040,4,14595,15094,18727,69744
4525,48,24,79,94542,3,11893,18773,28072,7955
4526,36,11,110,94110,1,14453,12551,39726,65498
4527,36,9,40,92518,2,12219,16461,43684,53821
4528,41,16,18,90024,1,12867,14893,19208,22355
4529,48,23,48,94086,1,13054,23312,37061,64122
4530,27,0,40,92103,4,12179,15814,36577,65306
4531,33,9,19,95370,2,13953,16383,32147,5588
4532,31,7,35,94025,1,12788,23915,40668,17916
4533,48,22,133,90073,2,14151,15404,25462,16227
4534,59,34,19,95762,2,12796,21431,16270,27419
4535,41,17,83,94025,4,14560,17203,26737,23266
4536,42,18,39,96091,3,13519,18422,17969,70823
4537,62,37,38,92354,3,12197,14360,41571,46950
4538,62,36,63,95929,1,14327,22110,26673,27559
4539,51,24,85,94305,3,11149,15919,35340,18523
4540,48,24,14,94305,4,13629,16320,18131,26788
4541,56,32,64,90210,4,14434,23478,37740,25930
4542,62,38,124,95023,1,10549,18901,33794,62329
4543,53,29,20,94131,1,11950,17886,41359,33458
4544,62,38,33,95134,3,10601,19673,33256,65234
4545,28,4,80,95819,3,10243,19460,28341,41944
4546,61,35,35,90025,2,14148,22341,25056,32743
4547,48,24,74,91109,3,13841,24048,37399,21250
4548,50,25,32,94304,2,14777,21349,24764,63455
4549,58,33,73,93109,4,10542,17303,34089,58072
4550,53,29,41,94080,2,13684,18479,26280,66064
4551,65,40,18,95621,1,11228,14336,32616,44248
4552,27,0,28,91330,4,11350,23252,26950,56656
4553,50,23,64,92037,1,14306,17192,40942,36546
4554,50,25,44,92093,2,14083,20640,33020,16011
4555,41,16,109,94801,3,11295,20960,22342,45485
4556,43,19,71,95054,3,10477,14799,26774,20394
4557,55,29,79,94608,2,14655,13194,29827,29852
4558,33,9,30,95054,2,13408,20610,40993,30164
4559,44,19,82,95521,2,10581,14111,44968,12357
4560,47,20,101,91950,3,11481,22897,39412,2629
4561,43,18,13,94709,2,10385,18626,24998,70912
4562,59,33,59,91365,3,13795,13377,25341,46570
4563,65,40,64,94928,2,11186,22251,16759,16580
4564,28,2,188,92350,2,12673,18520,23936,3966
4565,58,32,28,90095,2,13135,15154,34540,42708
4566,33,8,120,92614,2,11556,22503,44533,59248
4567,24,0,131,92831,1,11370,16857,36395,67389
4568,46,20,19,94105,3,13305,12749,39573,51726
4569,26,0,44,94305,4,10428,24199,40862,66630
4570,47,21,49,92152,3,10644,23796,38682,39376
4571,32,6,99,91902,2,10210,20048,39362,70496
4572,58,28,95,94304,1,13747,21652,26307,68785
4573,32,7,81,95112,4,10697,17765,15933,71515
4574,46,20,73,95616,2,14817,15614,38601,43025
4575,35,11,193,91765,2,14043,17634,20229,8351
4576,53,27,115,90095,2,14037,24766,22655,26577
4577,55,30,41,93003,2,12992,18771,23044,51914
4578,63,37,80,90401,2,12127,14823,34837,27309
4579,45,20,90,94143,4,13837,17558,31900,37921
4580,58,32,41,94305,1,14615,23648,21193,13344
4581,50,24,102,91103,2,11506,13393,27500,16986
4582,37,13,59,94234,1,10585,18252,44459,19795
4583,25,-1,69,92691,3,12303,21769,42965,47891
4584,52,26,83,92521,1,11147,24979,26983,71114
4585,26,0,49,90089,3,13240,22294,19961,50622
4586,35,11,180,94010,1,11136,22886,30752,45958
4587,58,32,61,91910,3,12500,15868,35671,68069
4588,37,11,59,94720,4,13093,14578,33254,15447
4589,35,10,85,95351,4,11066,16462,35920,13928
4590,31,7,13,93727,1,13430,18956,23966,38817
4591,58,34,151,94022,3,10949,12850,44722,37052
4592,43,16,44,94577,3,12799,16864,43709,23336
4593,43,18,53,92115,3,14256,16652,25843,8071
4594,54,30,133,95747,1,11195,21169,21135,6234
4595,53,27,31,91320,3,12752,14972,29707,32774
4596,32,7,101,90232,4,13737,23805,34038,4062
4597,37,13,61,95131,3,14007,20656,24052,36147
4598,34,10,68,90095,3,12431,21903,18928,14648
4599,51,26,21,94143,4,14042,18674,39927,4019
4600,49,25,149,90024,2,12696,15757,36688,23089
4601,54,24,75,93555,1,12878,22349,28595,72271
4602,37,12,55,95630,1,10027,23896,23335,20718
4603,57,32,81,94305,2,13159,19096,34160,9642
4604,37,12,179,91768,1,11595,21259,25101,32410
4605,32,7,81,90601,2,14090,20545,38199,31929
4606,48,22,42,94611,1,10888,13738,30902,12107
4607,44,20,199,94607,2,11293,23012,30600,73411
4608,50,23,18,93117,1,14913,23832,31600,24920
4609,44,19,28,91604,1,14541,14358,19736,44779
4610,54,28,80,95006,4,11095,21323,21056,72694
4611,37,13,79,91330,1,10994,14548,27703,28660
4612,34,7,52,93940,2,13564,21180,36229,20150
4613,32,6,18,92007,2,14063,19762,32727,29622
4614,63,38,52,91361,4,11164,24320,26426,41174
4615,56,30,15,92093,4,11871,24244,16066,25817
4616,37,12,84,93943,4,10515,13338,34256,36741
4617,66,41,114,92521,1,12842,19562,44442,23554
4618,38,13,41,95521,3,13993,13280,33343,37521
4619,35,9,29,95354,3,11992,16424,31715,39746
4620,61,36,23,95521,1,12291,16286,23681,5725
4621,52,26,84,94132,1,14188,13468,21493,33499
4622,57,32,60,93407,3,13656,19528,17583,54269
4623,47,20,13,94545,3,11001,20006,27755,7910
4624,50,25,45,90813,2,14043,16365,17460,23128
4625,36,11,83,90638,1,10807,16331,23059,73276
4626,45,21,102,92037,4,10814,24687,41139,69085
4627,58,34,58,90034,4,11715,21135,42832,61904
4628,27,1,134,93106,1,13813,23487,44222,37986
4629,27,1,130,94801,3,14545,23479,20404,55684
4630,48,24,148,91311,2,10151,17394,27614,58948
4631,46,21,92,92886,1,11032,12620,36629,6573
4632,32,8,142,90095,4,14160,22555,16634,25227
4633,54,29,62,94720,4,12078,22439,26885,39227
4634,31,5,50,93106,1,11877,14632,42117,4664
4635,42,17,29,94928,1,13300,17339,33854,57718
4636,30,5,85,91910,2,11370,12863,26103,14389
4637,41,16,78,95616,4,12467,17530,39810,68054
4638,44,19,85,92054,4,13085,21929,24218,59718
4639,37,13,89,91711,2,14889,20710,30660,68617
4640,51,25,33,92866,3,14062,14313,27792,52342
4641,30,6,42,90034,1,11489,23106,16818,58989
4642,36,11,31,94022,4,10434,18718,39832,12262
4643,65,40,143,95616,4,12648,23501,43876,37595
4644,33,7,35,95616,4,14103,19773,29024,8665
4645,58,34,22,94608,1,12699,22339,38803,38678
4646,34,10,45,92038,1,13421,22174,28542,68262
4647,38,13,119,94545,2,11048,23031,36164,3279
4648,59,35,43,95616,4,13432,22174,28329,43428
4649,37,11,75,94704,3,10762,19115,37425,24275
4650,59,35,121,91423,1,12250,17464,16632,9961
4651,47,23,63,95521,1,13305,23407,31854,46235
4652,48,24,58,94005,2,10534,18043,33972,53970
4653,38,12,184,91311,3,14123,18159,26381,17931
4654,34,10,155,92780,2,11202,19589,25225,4508
4655,44,17,69,90095,3,10478,13661,41142,5349
4656,33,7,188,95054,2,10025,23609,35485,69829
4657,47,21,38,91101,3,11299,15541,37277,33406
4658,41,16,9,90089,2,12170,14250,35646,45101
4659,36,11,69,95929,4,14607,24100,30738,64496
4660,28,4,199,92121,1,13084,22884,22224,33192
4661,59,35,38,92122,1,13155,18236,29803,40097
4662,43,19,129,95039,1,13991,12559,43741,54116
4663,56,31,59,94303,2,12172,13335,22181,29827
4664,28,3,115,92407,1,10194,24214,36177,26214
4665,62,37,83,93657,4,12268,24795,27865,50516
4666,40,16,65,90095,2,11062,21856,34523,69104
4667,34,9,72,94555,3,12840,13828,25632,22892
4668,52,28,72,94720,1,11005,20221,18663,56172
4669,40,14,63,94025,3,10160,14636,41321,59360
4670,27,1,64,94501,4,14716,19891,21678,36029
4671,52,26,194,94305,1,10205,22308,18351,44731
4672,39,14,104,95035,1,13927,13286,42302,32307
4673,52,26,180,95831,1,13491,23269,32184,50719
4674,50,23,18,95503,2,12764,22288,31495,26975
4675,40,14,93,93933,1,11484,13216,19354,68617
4676,35,11,32,91360,1,10467,22322,17940,54241
4677,39,13,68,91950,3,11485,12572,32381,12238
4678,25,0,38,93407,2,11683,15803,41446,49439
4679,33,7,115,93305,1,11469,15785,25858,44213
4680,26,0,161,94551,2,11202,13982,31487,31119
4681,46,21,154,90245,2,13829,16531,19034,63600
4682,27,3,68,95503,4,11900,17731,26185,38574
4683,55,25,44,92093,3,12790,15993,18622,13597
4684,52,28,149,92121,2,11709,15177,43882,23107
4685,59,34,103,91360,1,10938,15978,43248,44123
4686,63,39,41,91355,4,14747,14574,34767,47558
4687,61,35,113,91741,2,14496,23573,25660,27343
4688,58,34,48,93460,4,12746,13838,42103,60022
4689,29,3,69,92093,4,12049,21122,26417,52994
4690,51,27,43,95053,4,14726,18563,35490,31911
4691,59,34,19,92192,1,14259,18749,35473,26726
4692,41,17,65,90024,3,14468,16260,39432,43238
4693,59,35,32,92064,3,10847,17690,38859,13202
4694,52,28,20,95616,1,12899,21064,33232,63784
4695,39,13,25,94132,2,11025,13712,21065,20970
4696,45,19,70,95605,1,14484,14565,20288,6629
4697,59,35,70,92103,4,13396,24120,35783,24165
4698,49,22,103,91330,3,11337,17498,33703,19341
4699,48,22,162,94143,3,14784,17298,28899,11512
4700,61,36,61,91320,2,14108,14374,29270,22508
4701,31,7,170,95006,1,14014,13233,25630,13202
4702,42,16,49,90034,1,14783,16538,44515,6415
4703,35,5,108,90630,2,13233,15501,28746,25763
4704,57,27,62,94025,3,11275,18165,27052,72073
4705,54,28,102,91360,3,11330,22304,21778,42619
4706,61,37,141,92677,3,13920,14577,15945,50643
4707,60,36,8,92626,2,11503,12874,43560,58550
4708,59,35,91,95008,2,12160,16454,31143,66523
4709,62,37,10,92606,3,14178,22844,16773,49478
4710,26,1,35,90089,2,14875,14769,27759,58751
4711,41,17,71,92182,3,10782,20435,32954,72609
4712,65,40,59,94022,3,11740,19535,34433,64874
4713,25,0,14,94309,2,10178,20837,19507,11887
4714,25,1,122,93022,2,11879,23305,27857,55103
4715,27,3,81,90291,3,14644,24478,42799,30311
4716,65,39,35,92009,1,11195,16792,25313,7636
4717,60,34,83,95616,2,13826,21944,31092,66120
4718,29,5,121,95449,1,14355,14075,36012,56972
4719,32,6,35,91107,3,13092,15216,38115,14706
4720,32,8,140,94102,4,12235,16349,22055,16767
4721,41,15,88,90740,1,10636,24517,29186,18278
4722,52,26,70,94117,2,11001,16391,41323,20351
4723,40,16,63,92807,1,13893,19355,32075,51393
4724,39,15,125,90250,1,10238,19801,33405,49321
4725,34,8,21,94107,4,14464,20972,22565,17368
4726,34,8,75,95814,2,11902,24038,40432,6396
4727,34,10,38,95039,1,13509,16595,37844,3788
4728,41,17,58,92009,4,14303,12624,30801,62434
4729,59,35,31,90630,3,11383,20291,27961,38686
4730,40,14,18,90049,4,10016,22672,35457,31318
4731,52,27,29,94720,1,11085,14189,43792,70487
4732,37,11,29,91711,2,13153,13032,40791,5648
4733,39,13,69,92096,3,10672,13530,28937,57252
4734,49,23,121,90032,1,10934,23791,20423,72262
4735,63,39,64,95814,1,13262,18462,20801,7054
4736,34,9,84,94707,4,11172,20534,44179,8215
4737,51,25,65,94143,3,11241,15334,41533,73195
4738,61,36,85,94998,3,14197,14900,29881,73304
4739,56,32,44,94575,3,10229,15219,33878,13445
4740,62,38,174,94305,1,13695,15308,35067,71304
4741,56,30,178,93940,1,10572,14999,38372,69496
4742,58,32,55,93106,4,11031,24400,26177,66860
4743,58,33,25,92121,4,14392,14699,23184,74501
4744,50,26,21,94305,1,10100,18107,17873,48052
4745,44,20,72,95616,3,12642,23120,29088,42325
4746,49,23,129,94085,1,11863,18736,31243,28778
4747,31,7,18,95616,1,12177,18614,42854,34968
4748,49,25,91,94704,4,12170,15451,27510,58143
4749,43,18,38,94309,1,11520,16833,24641,25352
4750,31,5,21,94115,3,12558,23446,15991,67946
4751,66,41,38,95134,1,12039,14456,38521,39487
4752,41,17,154,92697,1,13646,23630,31303,42949
4753,39,14,178,92123,1,13344,18046,20941,39405
4754,46,21,85,92867,1,10935,13870,38281,25666
4755,57,33,93,94025,2,12454,20586,37497,32025
4756,59,35,151,93106,2,14901,20202,20290,69953
4757,30,4,78,92677,4,11154,22436,18657,65159
4758,26,2,135,94588,1,14738,18087,15626,51480
4759,46,21,40,90045,1,12764,19609,15818,35973
4760,66,41,80,92093,4,14181,13143,40908,18465
4761,50,25,18,95819,2,14632,19795,41139,24168
4762,61,35,74,91320,2,13901,13874,22125,7968
4763,37,7,94,91016,4,12047,14809,36577,65297
4764,51,25,173,95051,1,13918,20568,37106,22673
4765,56,32,88,95051,4,10123,21080,32561,15037
4766,58,34,82,94025,1,13670,20989,33316,64886
4767,41,15,54,91775,3,11808,24823,36985,43994
4768,35,9,45,90639,3,12198,23105,20260,57789
4769,38,14,39,93118,1,10478,21731,33173,19307
4770,26,2,20,95064,4,10828,14451,41889,27733
4771,35,5,93,90095,4,12176,20370,40029,17994
4772,36,11,85,90502,3,10600,13944,17764,3011
4773,26,2,95,92130,3,14106,22018,43436,25764
4774,53,28,48,92029,2,13066,14114,26926,20131
4775,56,32,22,91768,1,13454,16222,34308,28091
4776,44,14,33,94063,1,10258,20843,40467,33627
4777,47,23,40,95123,2,13382,18276,43813,4834
4778,32,8,30,94534,4,11316,15431,43493,20478
4779,52,27,22,90755,4,10346,24082,25789,29598
4780,39,14,20,90747,1,13183,22497,33613,68940
4781,47,20,49,92104,3,13961,24007,44607,51492
4782,35,9,25,94526,3,11687,16021,20644,16561
4783,26,0,150,91311,2,14895,22843,38675,3999
4784,43,19,32,94720,4,10605,16130,28697,2735
4785,52,28,9,90405,2,13853,14308,42445,28235
4786,30,5,23,94304,2,12492,24942,18027,19321
4787,36,12,18,95521,4,11199,24124,20409,70113
4788,48,22,42,95054,3,14320,13896,19596,71253
4789,36,10,39,92009,1,14107,23633,32337,36605
4790,58,34,84,95120,4,12749,16431,33441,19042
4791,35,11,101,94143,3,10272,15609,39071,39549
4792,59,35,43,91791,4,10800,15280,41563,2565
4793,36,10,28,90840,4,11781,15275,29184,51502
4794,45,21,59,94703,2,11443,19832,23345,41189
4795,56,30,29,94110,4,11968,15108,20916,11129
4796,46,21,39,91710,2,11170,21152,25602,20943
4797,26,0,42,95032,4,10487,18910,39139,14625
4798,37,11,24,94115,4,11793,22435,19925,55098
4799,44,20,62,91604,3,12799,14280,16280,68858
4800,44,20,33,94306,4,12921,22294,38931,37603
4801,33,7,73,94028,1,14140,24823,30399,16803
4802,34,10,88,94404,2,11724,14552,22432,56578
4803,35,11,58,91330,3,13555,20261,24802,45570
4804,48,24,48,92064,2,11673,23880,20616,22815
4805,58,32,40,94124,1,10711,17796,37263,66218
4806,30,6,160,90630,1,10788,13870,31599,10343
4807,62,37,39,93117,3,14118,15841,42580,69497
4808,40,14,53,90064,1,13147,19740,39152,46121
4809,42,16,32,90033,3,14769,17369,30155,50610
4810,43,19,32,94501,3,14792,18803,30510,37517
4811,58,34,11,92037,2,14521,17078,19341,21114
4812,36,12,123,90502,2,11958,18988,31098,46329
4813,29,4,184,92126,4,10208,14350,44823,28948
4814,49,23,60,95023,3,12447,20986,17374,4649
4815,60,34,41,90064,3,11311,23531,22093,10469
4816,58,32,99,92697,2,14802,15160,39527,18676
4817,50,24,83,92333,3,13195,18697,40978,19286
4818,46,22,134,93305,2,13523,17404,37661,23954
4819,45,19,85,94112,2,11535,18416,24873,40455
4820,32,6,41,95833,3,11095,24397,15852,40370
4821,42,17,44,94124,1,14522,23410,36883,29592
4822,30,6,62,95831,1,10026,15660,17115,29592
4823,60,36,149,92007,1,13223,21263,40367,11936
4824,46,21,115,95616,2,14164,16902,37242,22825
4825,32,6,25,96001,3,10719,18215,23185,59722
4826,56,32,84,95014,2,11180,21464,36679,21939
4827,56,31,81,93943,2,11048,24087,28515,59644
4828,30,6,181,91203,1,10611,12500,37551,46677
4829,52,28,62,90089,1,14059,17782,38205,27914
4830,31,7,11,94304,1,14118,23058,34306,10875
4831,37,12,60,95616,4,14000,16335,27566,15767
4832,30,6,42,91711,1,14614,18927,21363,51626
4833,29,4,83,91950,4,13236,14728,18447,29263
4834,49,24,109,92647,1,10455,18026,21195,72605
4835,49,23,70,94305,1,13238,23695,35671,3895
4836,65,39,25,95370,2,12472,23243,29931,57356
4837,54,24,72,93943,3,13916,15065,44230,58952
4838,36,10,183,95348,2,14169,13737,31868,27523
4839,56,30,44,91330,4,13018,13972,43098,24110
4840,34,8,52,95060,4,10935,14765,20351,66663
4841,33,9,18,91768,4,11521,13125,44558,42272
4842,59,35,40,92870,4,13472,23544,33020,51559
4843,49,23,174,95449,3,10513,22040,31562,53386
4844,61,34,41,94123,4,10465,22268,30593,32494
4845,31,6,81,90840,2,12612,14344,43757,51470
4846,45,21,128,94305,1,13746,14340,30477,2782
4847,35,10,135,94596,3,11588,15327,18828,23815
4848,37,11,65,94143,2,11833,13900,31436,44420
4849,58,32,145,94920,2,10943,17549,43338,73799
4850,49,25,65,90007,2,14878,24599,20506,8936
4851,63,39,119,91330,1,14104,24048,35894,44645
4852,55,31,124,93407,2,11186,22772,16139,4530
4853,38,12,33,94708,4,14844,23637,40627,3384
4854,45,19,41,91109,1,14799,15622,30649,12287
4855,44,20,105,91730,1,13132,21241,17944,37630
4856,58,32,130,94720,2,14991,24509,19583,70462
4857,56,31,80,92069,4,13841,19737,33414,36480
4858,37,13,115,90025,1,11397,17463,44124,65970
4859,50,24,62,94550,2,13529,19324,28136,68846
4860,34,8,165,91107,1,12058,17755,17853,69150
4861,51,25,34,93106,3,14594,22070,38133,8065
4862,49,24,18,95616,1,12419,22208,18195,53165
4863,33,7,44,95605,1,14698,14643,38368,36284
4864,61,35,25,91768,1,10224,19576,33628,36517
4865,41,16,52,91311,2,14016,21823,37021,14885
4866,50,24,133,90025,4,12491,23686,15808,62090
4867,41,17,71,94801,2,14971,22038,29775,16334
4868,38,12,61,94598,4,10075,22562,23412,8107
4869,51,27,62,94063,2,11196,16420,16213,6055
4870,63,39,33,92121,3,12854,16594,25067,20903
4871,55,30,28,94040,2,14018,22630,19528,43605
4872,46,22,53,95616,4,12562,19087,22548,36179
4873,27,3,69,94305,3,14087,23546,35831,69654
4874,59,35,165,94309,2,12978,24532,24514,34654
4875,26,0,75,94061,3,10848,24979,17774,39938
4876,61,36,54,94539,3,11231,18152,33057,47511
4877,44,19,142,95054,1,12219,17257,27396,24887
4878,53,29,53,92648,4,13779,13013,18443,6392
4879,34,9,41,92093,1,12482,24860,40161,60043
4880,40,15,43,90095,4,13304,24048,33727,35552
4881,56,32,79,92037,3,12662,19419,41211,56925
